,title,link,price
1286,"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLIN PACK 12 X 330 ML - 3960 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=67149,4.8
1287,"CERVEZA RUBIA ESPECIAL, STEINBURG, LATA PACK 12 X 330 ML - 3960 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66764,3.36
1288,"CERVEZA RUBIA ESPECIAL, STEINBURG, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66765,0.28
1289,"CERVEZA RUBIA ESPECIAL, STEINBURG, BOTELLA 1 L",https://www.telecompra.mercadona.es/detall_producte.php?id=66769,0.95
1290,"CERVEZA RUBIA EXTRA RESERVA 1925, ALHAMBRA, BOTELLIN PACK 6 X 330 ML - 1980 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=27150,6.78
1291,"CERVEZA RUBIA EXTRA RESERVA 1925, ALHAMBRA, BOTELLIN 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66518,1.13
1292,"CERVEZA RUBIA EXTRA, 1906, BOTELLIN PACK 6 U - 1980 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66009,6.12
1293,"CERVEZA RUBIA EXTRA, 1906, BOTELLIN 330 ML",,1.02
1294,"CERVEZA RUBIA SABOR A SUR, STEINBURG, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66594,0.27
1295,"CERVEZA RUBIA SIN ALCOHOL 0% ***PACK AHORRO***, FALKE, LATA PACK 12 X 330 ML - 3960 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66392,3.96
1296,"CERVEZA RUBIA SIN ALCOHOL 0%, FALKE, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66393,0.33
1297,"CERVEZA RUBIA SIN ALCOHOL 0%, FALKE, BOTELLIN 250 ML",,0.28
1298,"CERVEZA RUBIA SIN ALCOHOL 0%, FALKE, BOTELLIN PACK 12 X 250 ML - 3000 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=15989,3.36
1299,"CERVEZA RUBIA SIN ALCOHOL, MAHOU, LATA PACK 12 X 330 ML - 3960 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66560,6.36
1300,"CERVEZA RUBIA SIN ALCOHOL, MAHOU, BOTELLIN PACK 6 X 250 ML - 1500 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=27147,2.17
1301,"CERVEZA RUBIA SIN ALCOHOL, MAHOU, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=27126,0.54
1302,"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, BOTELLIN PACK 6 X 250 ML - 1500 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66757,1.62
1303,"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66751,0.27
1304,"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, LATA PACK 12 X 330 ML - 3960 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66750,3.24
1305,"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, BOTELLA 1 L",https://www.telecompra.mercadona.es/detall_producte.php?id=66758,0.85
1306,"CERVEZA RUBIA SIN ALCOHOL, STEINBURG, BOTELLIN 250 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=22277,0.27
1307,"CERVEZA RUBIA SIN GLUTEN, MAHOU, BOTELLIN 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66585,0.96
1308,"CERVEZA RUBIA SIN GLUTEN, MAHOU, BOTELLIN PACK 6 X 330 ML - 1980 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66584,5.76
1309,"CERVEZA RUBIA SIN GLUTEN, STEINBURG, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66793,0.45
1310,"CERVEZA RUBIA SIN GLUTEN, STEINBURG, LATA PACK 12 X 330 ML - 3960 ML",,5.4
1311,"CERVEZA RUBIA SUAVE, BUDWEISER, BOTELLIN 250 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66550,0.6
1312,"CERVEZA RUBIA SUAVE, BUDWEISER, BOTELLIN PACK 6 X 250 ML - 1500 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66549,3.6
1313,"CERVEZA RUBIA SUAVE, STEINBURG, LATA PACK 12 X 330 ML - 3960 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66485,2.64
1314,"CERVEZA RUBIA SUAVE, STEINBURG, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66486,0.22
1315,"CERVEZA RUBIA, HEINEKEN, BOTELLIN 250 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=70745,0.63
1316,"CERVEZA RUBIA, HEINEKEN, LATA PACK 12 X 330 ML - 3960 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=27338,8.16
1317,"CERVEZA RUBIA, HEINEKEN, BOTELLIN PACK 12 X 250 ML - 3000 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66670,7.56
1318,"CERVEZA RUBIA, HEINEKEN, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=27100,0.68
1319,"CERVEZA SHANDY CON LIMON SIN ALCOHOL, STEINBURG, BOTELLIN PET 500 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66493,0.5
1320,"CERVEZA SHANDY CON LIMON SIN ALCOHOL, STEINBURG, LATA PACK 12 X 330 ML - 3960 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66770,3.84
1321,"CERVEZA SHANDY CON LIMON SIN ALCOHOL, STEINBURG, BOTELLIN PET PACK 6 X 500 ML - 3000 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66499,3.0
1322,"CERVEZA SHANDY CON LIMON SIN ALCOHOL, STEINBURG, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66771,0.32
1323,"CERVEZA SIN FILTRAR, EL AGUILA, BOTELLIN PACK 6 X 330 ML - 1980 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=13895,5.34
1324,"CERVEZA SIN FILTRAR, EL ÁGUILA, BOTELLIN 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=27456,0.89
1325,"CERVEZA SIN GLUTEN SIN ALCOHOL 0%, STEINBURG, LATA PACK 6 X 330 ML - 1980 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66424,2.1
1326,"CERVEZA SIN GLUTEN SIN ALCOHOL 0%, STEINBURG, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66425,0.35
1327,"CERVEZA TOSTADA ***NOVEDAD***, TURIA, BOTELLIN 250 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=67031,0.59
1328,"CERVEZA TOSTADA ***NOVEDAD***, TURIA, BOTELLIN 6 X 250 ML - 1500 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=67030,3.54
1329,"CERVEZA TOSTADA 0,0, FALKE, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=13418,0.4
1330,"CERVEZA TOSTADA 0,0, FALKE, LATA PACK 12 X 330 ML - 3960 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=13417,4.8
1331,"CERVEZA TOSTADA MAESTRA, MAHOU, BOTELLIN PACK 6 X 330 ML - 1980 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66269,5.94
1332,"CERVEZA TOSTADA MAESTRA, MAHOU, BOTELLIN 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66270,0.99
1333,"CERVEZA TOSTADA SIN ALCOHOL 0%, MAHOU, BOTELLIN 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=67026,0.9
1334,"CERVEZA TOSTADA SIN ALCOHOL 0%, MAHOU, BOTELLIN PACK 6 X 330 ML - 1980 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66558,5.4
1335,"CERVEZA TOSTADA, 1897, LATA PACK 9 X 330 ML - 2970 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66350,4.14
1336,"CERVEZA TOSTADA, 1897, LATA 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66775,0.46
1337,"CERVEZA TRIGO TOSTADO DUNKEL, PAULANER, BOTELLIN 500 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66512,1.52
1338,"CERVEZA TRIGO, 1897, BOTELLIN 330 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=67022,0.75
1339,"CERVEZA TRIGO, FRANZISKANER, BOTELLIN PACK 6 X 355 ML - 2130 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66390,5.52
1340,"CERVEZA TRIGO, FRANZISKANER, BOTELLIN 355 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=66391,0.92
1341,"CHAMPAGNE BRUT, MOET CHANDON, BOTELLA 750 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=28955,37.0
1342,"CHAMPIÑON ENTERO CONSERVA, HACENDADO, BOTE 355 G ESCURRIDO 180 G",https://www.telecompra.mercadona.es/detall_producte.php?id=16625,0.93
1343,"CHAMPIÑON FRESCO (PIE CORTADO), VARIOS, BANDEJA 300 G APROX(PESO APROXIMADO DE LA UNIDAD 300 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=69651,1.14
1344,"CHAMPIÑON FRESCO ENTERO GRANDE, VARIOS, BANDEJA 430 G APROX(PESO APROXIMADO DE LA UNIDAD 430 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=69672,1.8
1345,"CHAMPIÑON FRESCO LAMINADO LAVADO CULTIVADO, VARIOS, BANDEJA 300 G APROX(PESO APROXIMADO DE LA UNIDAD 300 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=69519,1.5
1346,"CHAMPIÑON LAMINADO CONSERVA, HACENDADO, BOTE 355 G ESCURRIDO 180 G",https://www.telecompra.mercadona.es/detall_producte.php?id=16618,0.79
1347,"CHAMPIÑON LAMINADO CONSERVA, HACENDADO, BOTE PACK 3 X 85 G ESCURRIDO 255 G",https://www.telecompra.mercadona.es/detall_producte.php?id=16616,1.4
1348,"CHAMPIÑON PORTOBELLO FRESCO ENTERO, VARIOS, BANDEJA 300 G APROX(PESO APROXIMADO DE LA UNIDAD 300 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=69664,1.74
1349,"CHAMPIÑON, CHAMPIÑON PORTOBELLO Y SETA SALTEADO LAMINADO FRESCO, VARIOS, BANDEJA 250 G APROX(PESO APROXIMADO DE LA UNIDAD 250 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=69674,1.72
1350,"CHAMPU 0 % SIN SAL, SULFATOS Y SILICONAS PARA TODO TIPO CABELLLO, DELIPLUS, BOTELLA 400 ML",,1.95
1351,"CHAMPU ACEITE ARGAN NUTRICION Y BRILLO CABELLO SECO Y DAÑADO, DELIPLUS, BOTELLA 400 ML",,1.95
1352,"CHAMPU ALISADO CABELLO REBELDE, DELIPLUS, BOTELLA 400 ML",,1.7
1353,"CHAMPU ANTICAIDA 0% SILICONA MEN LIMPIEZA PRE SERUM, DELIPLUS, BOTELLA 400 ML",,1.95
1354,"CHAMPU ANTICASPA COOL FRESH MEN CABELLO CON CASPA Y GRASO, DELIPLUS, BOTELLA 400 ML",,1.7
1355,"CHAMPU ANTICASPA NUTRITIVO CABELLO CON CASPA Y SECO, DELIPLUS, BOTELLA 400 ML",,1.7
1356,"CHAMPU ANTICASPA PURE FRESH CABELLO CON CASPA Y GRASO, DELIPLUS, BOTELLA 400 ML",,1.7
1357,"CHAMPU CABELLO ALISADO, PROVOST, BOTELLA 750 ML",,3.5
1358,"CHAMPU CABELLO ANTICASPA CUIDADO CLASICO 2 EN 1, H&S, BOTELLA 360 ML",,3.45
1359,"CHAMPU CABELLO ANTICASPA CUIDADO CLASICO, H&S, BOTELLA 360 ML",,3.45
1360,"CHAMPU CABELLO ANTICASPA GRASO CITRUS FRESH, H&S, BOTELLA 360 ML",,3.45
1361,"CHAMPU CABELLO ANTICASPA REFRESCANTE MENTOL, H&S, BOTELLA 360 ML",,3.45
1362,"CHAMPU CABELLO ANTIPARASITOS, DELIPLUS, BOTELLA 250 ML",,2.25
1363,"CHAMPU CABELLO BEBE CON DOSIFICADOR, DELIPLUS, BOTELLA 600 ML",,2.15
1364,"CHAMPU CABELLO DAÑADO TOTAL REPAIR (BOTELLA BLANCA), ELVIVE, BOTELLA 285 ML",,2.8
1365,"CHAMPU CABELLO EN SECO, O'LYSEE, BOTE 200 ML",,2.0
1366,"CHAMPU CABELLO NIÑOS 3 EN 1 KIDS, DELIPLUS, BOTELLA 300 ML",,1.65
1367,"CHAMPU CABELLO PURIFICANTE, PANTENE, BOTELLA 270 ML",,2.25
1368,"CHAMPU CABELLO REPARA Y PROTEGE, PANTENE, BOTELLA 270 ML",,2.25
1369,"CHAMPU CABELLO RIZADO HIDRARIZOS, FRUCTIS, BOTELLA 300 ML",,2.8
1370,"CHAMPU CABELLO SECO NUTRITIVO, PROVOST, BOTELLA 750 ML",,3.5
1371,"CHAMPU CABELLO SOLIDO REPARADOR MIEL, ORIGINAL REMEDIES, PASTILLA 60 G",,4.0
1372,"CHAMPU CABELLO SUAVE Y LISO, PANTENE, BOTELLA 270 ML",,2.25
1373,"CHAMPU CABELLO TEÑIDO O CON MECHAS PROTECTOR COLOR VIVE (BOTELLA ROJA), ELVIVE, BOTELLA 285 ML",,2.8
1374,"CHAMPU CABELLO TEÑIDO O CON MECHAS, PROVOST, BOTELLA 750 ML",,3.5
1375,"CHAMPU CITRICO CABELLO NORMAL, DELIPLUS, BOTELLA 750 ML",,0.75
1376,"CHAMPU COLOR INTENSE ILUMINACION Y PROTECCION CABELLO TEÑIDO O CON MECHAS, DELIPLUS, BOTELLA 400 ML",,1.7
1377,"CHAMPU DEFINICION & HIDRATACION CABELLO RIZADO, DELIPLUS, BOTELLA 400 ML",,1.7
1378,"CHAMPU DERMO SENSIBLE CUERO CABELLUDO SENSIBLE, DELIPLUS, BOTELLA 400 ML",,1.95
1379,"CHAMPU DETOX CABELLO GRASO, DELIPLUS, BOTELLA 400 ML",,1.95
1380,"CHAMPU EXTRA SUAVE CABELLO NORMAL, DELIPLUS, BOTELLA 750 ML",,1.95
1381,"CHAMPU FORTIFICANTE MEN CABELLO FUERTE Y RESISTENTE, DELIPLUS, BOTELLA 400 ML",,1.95
1382,"CHAMPU HIDRATACION TOTAL CABELLO NORMAL, DELIPLUS, BOTELLA 400 ML",,1.7
1383,"CHAMPU INTENS & GOLD CABELLO CAMOMILA, DELIPLUS, BOTELLA 400 ML",,1.7
1384,"CHAMPU NATURAL 97% ORIGEN SUAVIDAD Y BRILLO TODO TIPO CABELLO, DELIPLUS, BOTELLA 400 ML",,1.95
1385,"CHAMPU PERRO JUNIOR Y ADULTO CON ALOE VERA DERMOPROTECTOR (NUTRE,SUAVIZA Y PROTEGE), KRISLIN, BOTELLA 310 ML",,1.95
1386,"CHAMPU POTENCIA BRILLO BE RADIANT CABELLO APAGADO, DELIPLUS, BOTELLA 400 ML",,1.95
1387,"CHAMPU REPARACION & HIDRATACION CABELLO SECO Y DAÑADO, DELIPLUS, BOTELLA 400 ML",,1.7
1388,"CHAMPU RESTRUCTURING CABELLO DAÑADO (DOSIFICADOR), DELIPLUS, BOTELLA 400 ML",,2.75
1389,"CHAMPU SILVER CABELLO BLANCO Y PLATINO, DELIPLUS, BOTELLA 300 ML",,2.7
1390,"CHAMPU VOLUMEN CUERPO Y MOVIMIENTO CABELLO FINO Y SIN VOLUMEN, DELIPLUS, BOTELLA 400 ML",,1.7
1391,"CHANQUITOS CONGELADOS ENHARINADOS, PESCANOVA, PAQUETE 185 G",https://www.telecompra.mercadona.es/detall_producte.php?id=62352,1.65
1392,"CHICHARRILLOS EN ESCABECHE BLANCO, HACENDADO, LATA PACK 2 X 85 G - 170 G ESCURRIDO 120 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18327,1.75
1393,"CHICHARROS EN ESCABECHE BLANCO, HACENDADO, LATA 275 G ESCURRIDO 185 G",https://www.telecompra.mercadona.es/detall_producte.php?id=22244,2.05
1394,"CHICLE FRESA GRAGEAS SIN AZUCAR, HACENDADO, BOTE 70 U - 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65165,1.8
1395,"CHICLE FRESA GRAGEAS SIN AZUCAR, HACENDADO, PAQUETE 32 U - 45 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65164,0.8
1396,"CHICLE FRESA LAMINAS SIN AZUCAR, HACENDADO, PAQUETE 12 U - 31 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65141,0.6
1397,"CHICLE HIERBABUENA GRAGEAS SIN AZUCAR, HACENDADO, BOTE 70 U - 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65068,1.8
1398,"CHICLE HIERBABUENA GRAGEAS SIN AZUCAR, HACENDADO, PAQUETE 32 U - 45 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65062,0.8
1399,"CHICLE HIERBABUENA LAMINAS SIN AZUCAR, HACENDADO, PAQUETE 12 U - 31 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65139,0.6
1400,"CHICLE JENGIBRE LIMON GRAGEAS SIN AZUCAR, HACENDADO, PAQUETE 32 U - 42 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65177,1.0
1401,"CHICLE MENTA FRESCA GRAGEAS SIN AZUCAR (CON 100% XILITOL), HACENDADO, BOTE 70 U - 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65136,2.25
1402,"CHICLE MENTA FUERTE GRAGEAS SIN AZUCAR, HACENDADO, PAQUETE 32 U - 45 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65235,0.8
1403,"CHICLE MENTA FUERTE GRAGEAS SIN AZUCAR, HACENDADO, BOTE 70 U - 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65067,1.8
1404,"CHICLE MENTA REGALIZ GRAGEAS SIN AZUCAR, HACENDADO, PAQUETE 32 U - 45 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65056,0.8
1405,"CHICLE MENTA SUAVE GRAGEAS SIN AZUCAR (PAQUETE BLANCO), HACENDADO, PAQUETE 32 U - 45 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65234,0.8
1406,"CHICLE MENTA SUAVE GRAGEAS SIN AZUCAR (PAQUETE BLANCO), HACENDADO, PAQUETE 32 U - 45 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65147,0.8
1407,"CHICLE MENTOL SABORES XXL GRAGEAS SIN AZUCAR (EUCALIPTO, LIMON, MENTA Y NARANJA), HACENDADO, PAQUETE 25 U - 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65178,1.6
1408,"CHICLE ORIGINAL FRUTAS GRAGEAS SIN AZUCAR, HACENDADO, PAQUETE 32 U - 45 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65135,0.8
1409,"CHICLE SANDIA LAMINAS SIN AZUCAR, HACENDADO, PAQUETE 12 U - 31 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65140,0.6
1410,"CHICLE SURTIDOS GRAGEAS (HIERBABUENA, MENTA SUAVE Y MENTA FUERTE), HACENDADO, PAQUETE 68 G",,1.4
1411,"CHICLE TROPICAL XXL GRAGEAS SIN AZUCAR, HACENDADO, PAQUETE 25 U - 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=65213,1.6
1412,"CHICLES REDUCTORES MENTA (CON ZINC Y PROBIÓTICO), DELIPLUS, BOTE 30 U",https://www.telecompra.mercadona.es/detall_producte.php?id=13389,3.95
1413,"CHILI CON CARNE, LA FONDITA, BOTE 418 G",https://www.telecompra.mercadona.es/detall_producte.php?id=17178,2.0
1414,"CHIPIRON CONGELADO ENHARINADO, HACENDADO, PAQUETE 400 G",https://www.telecompra.mercadona.es/detall_producte.php?id=63155,4.15
1415,"CHIPIRON PUNTILLA CONGELADO, PROFAND, PAQUETE 450 G PESO NETO SIN GLASEADO",https://www.telecompra.mercadona.es/detall_producte.php?id=24291,3.75
1416,"CHIPIRONES RELLENOS EN ACEITE DE GIRASOL, HACENDADO, LATA 115 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18727,1.85
1417,"CHIRLA FRESCA, VARIOS, MALLA 500 G",https://www.telecompra.mercadona.es/detall_producte.php?id=81443,4.35
1418,"CHISTORRA, EMBUTIDOS MARTINEZ, PAQUETE 220 G",https://www.telecompra.mercadona.es/detall_producte.php?id=2864,1.21
1419,"CHOCOLATE 70% CACAO SIN AZUCAR, VALOR, TABLETA 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12141,1.88
1420,"CHOCOLATE BLANCO CON GALLETAS DE CACAO (FUSSION), HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12490,0.75
1421,"CHOCOLATE BLANCO RELLENO COCO Y ALMENDRAS TROCEADAS ***NOVEDAD***, HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=22408,0.8
1422,"CHOCOLATE BLANCO, HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12476,0.6
1423,"CHOCOLATE CAPSULA CHOCOCCINO (COMPATIBLE CAFETERA DOLCE GUSTO), DOLCE GUSTO, CAJA 8+8 U - 256 G",https://www.telecompra.mercadona.es/detall_producte.php?id=11886,4.25
1424,"CHOCOLATE FUNDIR BLANCO, HACENDADO, TABLETA 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12543,1.3
1425,"CHOCOLATE FUNDIR LECHE, HACENDADO, TABLETA 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12533,1.1
1426,"CHOCOLATE FUNDIR NEGRO 0% AZUCARES AÑADIDOS (70% CACAO), HACENDADO, TABLETA 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12530,1.5
1427,"CHOCOLATE FUNDIR NEGRO GOTAS, HACENDADO, PAQUETE 250 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12544,1.5
1428,"CHOCOLATE FUNDIR NEGRO, HACENDADO, TABLETA 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12531,0.9
1429,"CHOCOLATE FUNDIR TAZA ***BAJADA PVP***, VALOR, TABLETA 300 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12129,1.95
1430,"CHOCOLATE LECHE 0% AZUCARES AÑADIDOS, HACENDADO, TABLETA 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12527,1.2
1431,"CHOCOLATE LECHE ALMENDRAS ENTERAS SIN AZUCAR, VALOR, TABLETA 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12140,2.55
1432,"CHOCOLATE LECHE ALMENDRAS ENTERAS, VALOR, TABLETA 250 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12107,3.0
1433,"CHOCOLATE LECHE BAJO EN LACTOSA, HACENDADO, TABLETA 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12473,1.35
1434,"CHOCOLATE LECHE CLASSIC, HACENDADO, TABLETA 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=13653,0.65
1435,"CHOCOLATE LECHE CON ALMENDRAS ENTERAS, HACENDADO, TABLETA 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12479,1.35
1436,"CHOCOLATE LECHE CON ALMENDRAS TROCEADAS Y MIEL, HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=13500,1.0
1437,"CHOCOLATE LECHE CON ALMENDRAS TROCEADAS, HACENDADO, TABLETA 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=15634,0.85
1438,"CHOCOLATE LECHE CON AVELLANAS ENTERAS, HACENDADO, TABLETA 180 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12514,1.3
1439,"CHOCOLATE LECHE CON AVELLANAS TROCEADAS, HACENDADO, TABLETA 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=15633,0.9
1440,"CHOCOLATE LECHE CREMOSO, HACENDADO, TABLETA 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12518,0.8
1441,"CHOCOLATE LECHE EXTRAFINO, LINDT, TABLETA 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12142,1.35
1442,"CHOCOLATE LECHE EXTRAFINO, NESTLE, TABLETA 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12562,0.9
1443,"CHOCOLATE LECHE FUSSION RELLENO BOMBON DE AVELLANA, HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=15527,0.8
1444,"CHOCOLATE LECHE PORCIONES, SWISS, PAQUETE 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12469,1.95
1445,"CHOCOLATE LECHE RELLENO CARAMELO, MILKA, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12098,0.9
1446,"CHOCOLATE LECHE RELLENO DE GALLETA CHOCO SWING, MILKA, TABLETA 300 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12016,2.65
1447,"CHOCOLATE LECHE RELLENO DE GALLETA OREO, MILKA, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12099,0.9
1448,"CHOCOLATE LECHE RELLENO FRESA (FUSSION), HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12487,0.8
1449,"CHOCOLATE LECHE SUAVE, HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12477,0.4
1450,"CHOCOLATE LECHE, MILKA, TABLETA 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12151,1.05
1451,"CHOCOLATE NEGRO (72 % CACAO), HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12494,0.75
1452,"CHOCOLATE NEGRO (85% CACAO), HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12492,1.05
1453,"CHOCOLATE NEGRO 0% AZUCARES AÑADIDOS (85% CACAO), HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12524,1.4
1454,"CHOCOLATE NEGRO 0% AZUCARES AÑADIDOS, HACENDADO, TABLETA 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12523,1.2
1455,"CHOCOLATE NEGRO CON ALMENDRAS ENTERAS, HACENDADO, TABLETA 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12481,1.29
1456,"CHOCOLATE NEGRO CON ALMENDRAS ENTRAS (72% CACAO), HACENDADO, TABLETA 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12480,1.7
1457,"CHOCOLATE NEGRO CON ARANDANOS Y SESAMO (72% CACAO), HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12497,1.2
1458,"CHOCOLATE NEGRO CON AVELLANAS ENTERAS, HACENDADO, TABLETA 180 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12501,1.35
1459,"CHOCOLATE NEGRO CON NARANJA (72% CACAO), HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12498,1.2
1460,"CHOCOLATE NEGRO CON PEPITAS CACAO TOSTADAS (72% CACAO), HACENDADO, TABLETA 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12496,0.9
1461,"CHOCOLATE NEGRO EN PERLAS RELLENAS DE ARANDANO AZUL Y GRANADA, HACENDADO, PAQUETE 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12028,2.0
1462,"CHOCOLATE NEGRO MOUSSE, HACENDADO, TABLETA 140 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12553,1.3
